TransactionID;TransactionDate;Amount;TransactionType;AccountType
97812;2022-09-30;981;Deposit;Savings
97813;2022-10-12;513;Withdrawal;Checking
97814;2022-07-28;292;Deposit;Checking
97815;2022-07-11;299;Deposit;Checking
97816;2022-05-06;468;Deposit;Checking
97817;2022-10-04;7393;Withdrawal;Checking
97818;2022-09-01;952;Deposit;Savings
97819;2022-05-26;637;Withdrawal;Checking
97820;2022-03-22;466;Deposit;Checking
97821;2022-03-18;291;Withdrawal;Savings
97822;2022-06-12;516;Deposit;Savings
97823;2022-08-02;736;Withdrawal;Checking
97824;2022-03-25;427;Deposit;Checking
97825;2022-08-03;946;Withdrawal;Savings
97826;2022-04-10;193;Withdrawal;Checking
97827;2022-03-08;535;Withdrawal;Checking
97828;2022-04-12;951;Withdrawal;Checking
97829;2022-07-14;938;Withdrawal;Savings
97830;2022-09-10;953;Withdrawal;Savings
97831;2022-04-06;208;Withdrawal;Savings
97832;2022-05-13;161;Withdrawal;Savings
97833;2022-11-02;942;Deposit;Checking
97834;2022-01-28;664;Deposit;Checking
97835;2022-07-03;173;Deposit;Checking
97836;2022-05-28;478;Deposit;Checking
97837;2022-11-15;59;Deposit;Savings
97838;2022-03-07;575;Withdrawal;Checking
97839;2022-09-08;934;Deposit;Savings
97840;2022-05-22;287;Deposit;Checking
97841;2022-07-11;323;Withdrawal;Checking
97842;2022-12-23;794;Withdrawal;Savings
97843;2022-03-13;603;Withdrawal;Savings
97844;2022-04-19;554;Withdrawal;Savings
97845;2022-03-31;740;Withdrawal;Savings
97846;2022-06-26;691;Withdrawal;Savings
97847;2022-06-20;880;Deposit;Savings
97848;2022-02-12;965;Withdrawal;Savings
97849;2022-11-02;5393;Deposit;Checking
97850;2022-08-11;563;Deposit;Savings
97851;2022-02-19;431;Withdrawal;Savings
97852;2022-02-16;701;Withdrawal;Checking
97853;2022-01-04;589;Deposit;Checking
97854;2022-07-19;875;Deposit;Checking
97855;2022-04-21;286;Withdrawal;Savings
97856;2022-11-13;128;Deposit;Savings
97857;2022-02-14;279;Withdrawal;Checking
97858;2022-10-21;790;Withdrawal;Savings
97859;2022-02-26;824;Deposit;Checking
97860;2022-11-28;296;Deposit;Savings
97861;2022-05-19;102;Deposit;Savings
97862;2022-07-07;814;Deposit;Savings
97863;2022-08-04;222;Withdrawal;Savings
97864;2022-01-27;981;Deposit;Savings
97865;2022-10-09;829;Deposit;Savings
97866;2022-05-15;646;Deposit;Savings
97867;2022-03-15;478;Deposit;Savings
97868;2022-11-21;515;Withdrawal;Savings
97869;2022-02-17;849;Withdrawal;Checking
97870;2022-01-26;35;Deposit;Savings
97871;2022-12-10;430;Withdrawal;Savings
97872;2022-08-09;111;Withdrawal;Checking
97873;2022-04-17;872;Deposit;Savings
97874;2022-09-27;745;Deposit;Savings
97875;2022-12-16;605;Withdrawal;Savings
97876;2022-02-13;574;Withdrawal;Savings
97877;2022-08-04;74;Withdrawal;Savings
97878;2022-06-25;139;Withdrawal;Savings
97879;2022-06-17;377;Withdrawal;Savings
97880;2022-05-04;747;Withdrawal;Savings
97881;2022-03-01;926;Withdrawal;Checking
97882;2022-07-07;762;Withdrawal;Savings
97883;2022-07-05;524;Deposit;Savings
97884;2022-10-17;447;Deposit;Savings
97885;2022-11-19;206;Deposit;Savings
97886;2022-12-14;960;Deposit;Checking
97887;2022-12-25;749;Withdrawal;Checking
97888;2022-02-24;777;Deposit;Checking
97889;2022-09-17;655;Withdrawal;Savings
97890;2022-12-26;566;Withdrawal;Savings
97891;2022-09-30;300;Deposit;Checking
97892;2022-09-22;540;Deposit;Checking
97893;2022-11-20;445;Deposit;Checking
97894;2022-06-24;583;Deposit;Checking
97895;2022-12-25;321;Withdrawal;Checking
97896;2022-06-07;939;Deposit;Checking
97897;2022-06-15;787;Withdrawal;Savings
97898;2022-07-27;375;Withdrawal;Checking
97899;2022-02-15;762;Withdrawal;Savings
97900;2022-03-24;289;Withdrawal;Checking
97901;2022-11-26;335;Deposit;Savings
97902;2022-12-17;894;Deposit;Savings
97903;2022-01-01;516;Withdrawal;Savings
97904;2022-07-05;672;Withdrawal;Checking
97905;2022-04-10;540;Deposit;Checking
97906;2022-01-03;432;Withdrawal;Checking
97907;2022-03-13;851;Deposit;Savings
97908;2022-03-06;980;Deposit;Savings
97909;2022-02-04;527;Deposit;Savings
97910;2022-01-28;752;Deposit;Savings
97911;2022-07-14;703;Withdrawal;Savings
97912;2022-07-16;15;Withdrawal;Checking
97913;2022-07-16;907;Deposit;Savings
97914;2022-08-10;597;Deposit;Savings
97915;2022-09-15;691;Deposit;Savings
97916;2022-10-31;834;Withdrawal;Checking
97917;2022-01-12;628;Withdrawal;Savings
97918;2022-12-04;434;Deposit;Checking
97919;2022-02-24;995;Withdrawal;Checking
97920;2022-10-19;228;Withdrawal;Checking
97921;2022-03-01;770;Deposit;Checking
97922;2022-11-01;263;Withdrawal;Checking
97923;2022-08-07;578;Deposit;Checking
97924;2022-05-20;730;Deposit;Checking
97925;2022-10-12;183;Deposit;Checking
97926;2022-11-04;504;Withdrawal;Savings
97927;2022-11-07;258;Withdrawal;Checking
97928;2022-07-10;812;Deposit;Savings
97929;2022-05-14;111;Deposit;Checking
97930;2022-01-11;999;Withdrawal;Savings
97931;2022-12-03;37;Withdrawal;Checking
97932;2022-03-12;40;Withdrawal;Savings
97933;2022-03-21;606;Deposit;Savings
97934;2022-03-24;567;Deposit;Savings
97935;2022-08-02;444;Deposit;Checking
97936;2022-12-08;96;Withdrawal;Savings
97937;2022-10-06;262;Withdrawal;Checking
97938;2022-01-03;600;Deposit;Savings
97939;2022-10-14;507;Deposit;Checking
97940;2022-05-10;969;Withdrawal;Checking
97941;2022-02-26;901;Withdrawal;Checking
97942;2022-09-13;688;Withdrawal;Checking
97943;2022-01-29;124;Withdrawal;Savings
97944;2022-09-04;56;Deposit;Checking
97945;2022-06-19;45;Withdrawal;Savings
97946;2022-09-17;779;Withdrawal;Savings
97947;2022-05-11;679;Deposit;Checking
97948;2022-04-22;213;Withdrawal;Savings
97949;2022-09-21;884;Deposit;Checking
97950;2022-06-01;803;Withdrawal;Savings
97951;2022-02-23;940;Withdrawal;Savings
97952;2022-10-11;868;Deposit;Checking
97953;2022-01-10;122;Deposit;Checking
97954;2022-04-04;917;Deposit;Savings
97955;2022-04-25;8878;Withdrawal;Savings
97956;2022-04-01;478;Withdrawal;Savings
97957;2022-09-02;103;Deposit;Checking
97958;2022-11-23;720;Deposit;Savings
97959;2022-06-12;350;Withdrawal;Savings
97960;2022-10-19;559;Withdrawal;Checking
97961;2022-02-22;238;Deposit;Checking
97962;2022-11-09;17;Deposit;Savings
97963;2022-01-06;995;Withdrawal;Checking
97964;2022-07-16;430;Withdrawal;Checking
97965;2022-02-28;278;Withdrawal;Savings
97966;2022-02-19;373;Withdrawal;Checking
97967;2022-10-27;324;Deposit;Checking
97968;2022-01-29;245;Deposit;Checking
97969;2022-12-23;361;Deposit;Checking
97970;2022-08-14;760;Withdrawal;Savings
97971;2022-07-03;341;Deposit;Checking
97972;2022-04-11;856;Deposit;Checking
97973;2022-05-05;610;Withdrawal;Checking
97974;2022-09-24;145;Withdrawal;Savings
97975;2022-03-02;491;Deposit;Savings
97976;2022-11-08;576;Withdrawal;Checking
97977;2022-01-03;129;Withdrawal;Savings
97978;2022-07-01;231;Withdrawal;Checking
97979;2022-09-29;441;Withdrawal;Checking
97980;2022-04-04;265;Deposit;Savings
97981;2022-02-25;476;Withdrawal;Savings
97982;2022-01-22;15;Withdrawal;Savings
97983;2022-09-11;469;Withdrawal;Checking
97984;2022-01-10;149;Deposit;Savings
97985;2022-05-19;868;Deposit;Checking
97986;2022-03-01;470;Deposit;Checking
97987;2022-11-27;23;Withdrawal;Savings
97988;2022-09-12;502;Deposit;Checking
97989;2022-06-23;714;Withdrawal;Savings
97990;2022-10-10;745;Withdrawal;Savings
97991;2022-10-31;9733;Withdrawal;Savings
97992;2022-03-21;112;Withdrawal;Checking
97993;2022-08-21;185;Withdrawal;Savings
97994;2022-01-07;153;Deposit;Savings
97995;2022-08-20;218;Withdrawal;Checking
97996;2022-04-29;656;Withdrawal;Savings
97997;2022-12-24;617;Withdrawal;Checking
97998;2022-08-17;577;Deposit;Checking
97999;2022-11-11;295;Withdrawal;Checking
98000;2022-04-12;225;Withdrawal;Checking
98001;2022-04-20;563;Deposit;Checking
98002;2022-04-22;15;Withdrawal;Checking
98003;2022-12-08;673;Deposit;Savings
98004;2022-05-02;6823;Withdrawal;Savings
98005;2022-05-07;922;Deposit;Checking
98006;2022-03-03;823;Deposit;Savings
98007;2022-01-14;666;Deposit;Savings
98008;2022-08-25;849;Withdrawal;Savings
98009;2022-02-15;8667;Withdrawal;Checking
98010;2022-06-13;499;Withdrawal;Checking
98011;2022-09-19;595;Withdrawal;Checking
98012;2022-02-16;358;Deposit;Savings
98013;2022-02-17;731;Withdrawal;Savings
98014;2022-12-13;9402;Withdrawal;Checking
98015;2022-06-21;437;Withdrawal;Savings
98016;2022-12-18;703;Withdrawal;Savings
98017;2022-05-28;585;Withdrawal;Checking
98018;2022-09-04;516;Deposit;Savings
98019;2022-12-28;172;Withdrawal;Savings
98020;2022-05-09;282;Withdrawal;Savings
98021;2022-07-25;19;Deposit;Savings
98022;2022-06-22;123;Deposit;Savings
98023;2022-12-03;964;Withdrawal;Checking
98024;2022-05-01;914;Deposit;Checking
98025;2022-11-27;399;Deposit;Checking
98026;2022-11-19;503;Withdrawal;Savings
98027;2022-04-25;960;Deposit;Checking
98028;2022-07-29;884;Deposit;Savings
98029;2022-01-10;196;Deposit;Savings
98030;2022-05-21;9124;Withdrawal;Savings
98031;2022-09-27;661;Withdrawal;Savings
98032;2022-09-30;413;Deposit;Checking
98033;2022-07-10;67;Deposit;Savings
98034;2022-02-01;479;Deposit;Savings
98035;2022-10-20;639;Deposit;Savings
98036;2022-04-05;304;Deposit;Savings
98037;2022-07-06;59;Withdrawal;Checking
98038;2022-01-07;5535;Withdrawal;Checking
98039;2022-01-02;960;Withdrawal;Savings
98040;2022-11-14;790;Withdrawal;Checking
98041;2022-04-10;940;Deposit;Savings
98042;2022-01-05;416;Deposit;Savings
98043;2022-05-20;133;Deposit;Checking
98044;2022-07-06;921;Withdrawal;Savings
98045;2022-04-17;979;Withdrawal;Checking
98046;2022-12-12;378;Withdrawal;Checking
98047;2022-11-20;405;Deposit;Checking
98048;2022-08-22;643;Deposit;Checking
98049;2022-01-27;461;Withdrawal;Savings
98050;2022-04-23;300;Withdrawal;Checking
98051;2022-09-30;287;Withdrawal;Savings
98052;2022-03-24;232;Deposit;Savings
98053;2022-03-09;34;Withdrawal;Checking
98054;2022-01-08;215;Withdrawal;Checking
98055;2022-03-17;708;Withdrawal;Checking
98056;2022-08-30;106;Deposit;Savings
98057;2022-11-01;510;Withdrawal;Checking
98058;2022-03-21;588;Deposit;Checking
98059;2022-12-12;976;Deposit;Savings
98060;2022-07-28;215;Withdrawal;Checking
98061;2022-01-13;663;Deposit;Checking
98062;2022-03-26;867;Deposit;Savings
98063;2022-11-12;156;Withdrawal;Savings
98064;2022-03-01;795;Deposit;Savings
98065;2022-01-11;749;Withdrawal;Savings
98066;2022-01-23;404;Deposit;Savings
98067;2022-12-23;11;Deposit;Checking
98068;2022-01-12;353;Withdrawal;Savings
98069;2022-06-02;631;Withdrawal;Checking
98070;2022-07-27;496;Deposit;Savings
98071;2022-11-28;425;Withdrawal;Checking
98072;2022-12-12;989;Deposit;Checking
98073;2022-11-17;418;Withdrawal;Checking
98074;2022-04-25;483;Deposit;Savings
98075;2022-03-07;7041;Deposit;Savings
98076;2022-08-28;356;Withdrawal;Savings
98077;2022-12-05;749;Withdrawal;Checking
98078;2022-10-07;963;Deposit;Savings
98079;2022-11-07;849;Deposit;Checking
98080;2022-04-21;524;Deposit;Savings
98081;2022-07-16;385;Withdrawal;Checking
98082;2022-02-13;735;Deposit;Savings
98083;2022-11-05;439;Deposit;Checking
98084;2022-09-21;850;Withdrawal;Checking
98085;2022-11-13;332;Deposit;Savings
98086;2022-04-16;854;Withdrawal;Savings
98087;2022-09-17;262;Withdrawal;Savings
98088;2022-05-02;315;Deposit;Savings
98089;2022-02-03;403;Deposit;Savings
98090;2022-05-20;433;Deposit;Savings
98091;2022-08-06;810;Deposit;Savings
98092;2022-09-26;768;Withdrawal;Checking
98093;2022-06-02;490;Withdrawal;Checking
98094;2022-10-05;651;Deposit;Savings
98095;2022-01-01;463;Deposit;Savings
98096;2022-05-11;439;Withdrawal;Savings
98097;2022-01-06;798;Deposit;Savings
98098;2022-07-04;93;Withdrawal;Checking
98099;2022-10-21;674;Withdrawal;Savings
98100;2022-11-26;272;Deposit;Savings
98101;2022-01-07;178;Withdrawal;Savings
98102;2022-05-24;524;Deposit;Checking
98103;2022-08-03;713;Deposit;Checking
98104;2022-03-08;62;Deposit;Savings
98105;2022-02-15;851;Deposit;Checking
98106;2022-09-26;686;Withdrawal;Checking
98107;2022-04-05;817;Withdrawal;Checking
98108;2022-11-08;505;Withdrawal;Savings
98109;2022-11-15;782;Withdrawal;Checking
98110;2022-10-23;9856;Withdrawal;Checking
98111;2022-01-03;663;Withdrawal;Savings
98112;2022-04-14;802;Withdrawal;Checking
98113;2022-09-13;679;Deposit;Savings
98114;2022-08-03;695;Deposit;Checking
98115;2022-11-11;119;Withdrawal;Checking
98116;2022-02-06;155;Withdrawal;Checking
98117;2022-03-11;574;Withdrawal;Savings
98118;2022-10-02;319;Deposit;Checking
98119;2022-10-27;626;Deposit;Savings
98120;2022-12-14;673;Deposit;Checking
98121;2022-06-24;149;Withdrawal;Checking
98122;2022-10-23;638;Deposit;Checking
98123;2022-10-09;775;Withdrawal;Savings
98124;2022-11-05;302;Deposit;Savings
98125;2022-01-12;485;Withdrawal;Checking
98126;2022-04-07;888;Deposit;Savings
98127;2022-07-18;853;Deposit;Checking
98128;2022-11-23;267;Withdrawal;Savings
98129;2022-11-18;311;Withdrawal;Checking
98130;2022-10-23;715;Deposit;Savings
98131;2022-01-27;290;Deposit;Checking
98132;2022-01-02;539;Withdrawal;Checking
98133;2022-07-30;122;Deposit;Checking
98134;2022-07-29;712;Deposit;Checking
98135;2022-08-15;501;Withdrawal;Checking
98136;2022-08-12;5300;Withdrawal;Checking
98137;2022-05-18;436;Deposit;Checking
98138;2022-05-20;78;Deposit;Checking
98139;2022-09-04;675;Withdrawal;Savings
98140;2022-05-23;245;Deposit;Savings
98141;2022-03-01;260;Deposit;Checking
98142;2022-04-25;903;Deposit;Checking
98143;2022-04-19;732;Withdrawal;Savings
98144;2022-08-12;174;Withdrawal;Checking
98145;2022-10-15;627;Deposit;Savings
98146;2022-11-25;699;Deposit;Checking
98147;2022-01-10;857;Deposit;Savings
98148;2022-02-02;729;Withdrawal;Checking
98149;2022-10-05;196;Withdrawal;Savings
98150;2022-04-22;530;Withdrawal;Savings
98151;2022-06-20;397;Withdrawal;Checking
98152;2022-07-28;17;Deposit;Savings
98153;2022-09-18;439;Withdrawal;Checking
98154;2022-07-08;172;Deposit;Savings
98155;2022-01-31;843;Withdrawal;Savings
98156;2022-05-09;825;Deposit;Savings
98157;2022-09-09;777;Deposit;Checking
98158;2022-08-18;393;Deposit;Checking
98159;2022-06-11;731;Deposit;Savings
98160;2022-12-07;660;Deposit;Savings
98161;2022-05-04;331;Withdrawal;Savings
98162;2022-08-27;703;Deposit;Checking
98163;2022-08-04;544;Deposit;Checking
98164;2022-09-03;431;Withdrawal;Checking
98165;2022-12-18;610;Withdrawal;Checking
98166;2022-06-05;141;Deposit;Savings
98167;2022-08-08;315;Withdrawal;Checking
98168;2022-10-11;606;Withdrawal;Savings
98169;2022-03-08;440;Deposit;Checking
98170;2022-04-03;50;Withdrawal;Checking
98171;2022-11-10;724;Deposit;Savings
98172;2022-01-07;176;Deposit;Savings
98173;2022-11-27;945;Deposit;Savings
98174;2022-06-05;760;Deposit;Savings
98175;2022-06-07;247;Withdrawal;Savings
98176;2022-04-05;436;Withdrawal;Checking
98177;2022-01-09;320;Withdrawal;Savings
98178;2022-12-02;323;Deposit;Savings
98179;2022-11-18;376;Deposit;Savings
98180;2022-08-13;488;Withdrawal;Savings
98181;2022-01-23;293;Deposit;Savings
98182;2022-02-11;280;Deposit;Checking
98183;2022-03-21;950;Withdrawal;Checking
98184;2022-05-06;523;Withdrawal;Checking
98185;2022-08-24;298;Withdrawal;Savings
98186;2022-03-26;694;Withdrawal;Savings
98187;2022-06-25;688;Deposit;Checking
98188;2022-08-15;297;Withdrawal;Checking
98189;2022-09-26;936;Deposit;Savings
98190;2022-12-21;729;Deposit;Checking
98191;2022-09-20;578;Deposit;Savings
98192;2022-10-13;823;Deposit;Savings
98193;2022-12-16;92;Withdrawal;Checking
98194;2022-06-12;47;Deposit;Checking
98195;2022-08-11;228;Deposit;Savings
98196;2022-04-10;979;Withdrawal;Checking
98197;2022-04-21;936;Deposit;Checking
98198;2022-10-23;654;Withdrawal;Savings
98199;2022-11-09;838;Withdrawal;Checking
98200;2022-08-25;448;Deposit;Checking
98201;2022-06-12;402;Deposit;Savings
98202;2022-11-22;277;Deposit;Checking
98203;2022-12-01;703;Withdrawal;Checking
98204;2022-05-31;702;Withdrawal;Checking
98205;2022-10-26;281;Deposit;Checking
98206;2022-09-10;458;Deposit;Savings
98207;2022-04-24;869;Deposit;Savings
98208;2022-11-07;268;Deposit;Checking
98209;2022-12-02;252;Withdrawal;Savings
98210;2022-04-04;403;Withdrawal;Savings
98211;2022-08-05;86;Deposit;Checking
98212;2022-11-26;634;Withdrawal;Savings
98213;2022-02-07;127;Deposit;Savings
98214;2022-03-23;237;Deposit;Savings
98215;2022-10-10;963;Withdrawal;Checking
98216;2022-06-04;560;Withdrawal;Checking
98217;2022-11-08;693;Deposit;Savings
98218;2022-03-25;984;Withdrawal;Checking
98219;2022-07-06;979;Withdrawal;Checking
98220;2022-08-08;700;Withdrawal;Savings
98221;2022-04-28;752;Withdrawal;Checking
98222;2022-03-08;384;Deposit;Savings
98223;2022-04-14;7782;Withdrawal;Checking
98224;2022-01-05;145;Deposit;Checking
98225;2022-04-19;966;Withdrawal;Checking
98226;2022-04-14;778;Deposit;Savings
98227;2022-05-01;485;Withdrawal;Checking
98228;2022-12-30;304;Deposit;Savings
98229;2022-04-04;666;Withdrawal;Checking
98230;2022-07-09;232;Withdrawal;Checking
98231;2022-08-28;149;Withdrawal;Checking
98232;2022-03-16;5372;Deposit;Savings
98233;2022-05-15;996;Withdrawal;Savings
98234;2022-12-12;466;Deposit;Checking
98235;2022-10-14;25;Deposit;Savings
98236;2022-07-29;927;Withdrawal;Savings
98237;2022-04-19;196;Withdrawal;Checking
98238;2022-10-26;749;Withdrawal;Checking
98239;2022-01-08;857;Withdrawal;Savings
98240;2022-06-23;84;Deposit;Savings
98241;2022-05-08;862;Withdrawal;Savings
98242;2022-07-04;734;Deposit;Savings
98243;2022-03-11;269;Withdrawal;Checking
98244;2022-12-13;856;Withdrawal;Savings
98245;2022-05-15;869;Deposit;Checking
98246;2022-09-22;747;Withdrawal;Checking
98247;2022-09-23;775;Withdrawal;Savings
98248;2022-09-09;429;Withdrawal;Checking
98249;2022-04-07;156;Deposit;Savings
98250;2022-02-18;505;Deposit;Savings
98251;2022-01-24;596;Withdrawal;Checking
98252;2022-08-12;451;Withdrawal;Checking
98253;2022-07-17;263;Withdrawal;Checking
98254;2022-12-08;69;Withdrawal;Savings
98255;2022-11-06;128;Withdrawal;Savings
98256;2022-12-07;876;Deposit;Savings
98257;2022-04-28;800;Deposit;Savings
98258;2022-03-19;404;Withdrawal;Savings
98259;2022-12-15;307;Deposit;Savings
98260;2022-08-05;773;Withdrawal;Checking
98261;2022-10-15;141;Withdrawal;Checking
98262;2022-11-20;485;Withdrawal;Checking
98263;2022-07-11;379;Deposit;Savings
98264;2022-07-20;7;Withdrawal;Savings
98265;2022-02-25;218;Withdrawal;Savings
98266;2022-12-03;649;Deposit;Checking
98267;2022-04-03;961;Deposit;Savings
98268;2022-07-11;846;Deposit;Checking
98269;2022-12-08;206;Withdrawal;Savings
98270;2022-04-28;138;Deposit;Savings
98271;2022-07-02;915;Withdrawal;Savings
98272;2022-04-06;59;Deposit;Savings
98273;2022-06-18;296;Withdrawal;Checking
98274;2022-11-19;23;Deposit;Checking
98275;2022-07-16;46;Deposit;Savings
98276;2022-03-20;7879;Deposit;Savings
98277;2022-03-06;341;Deposit;Savings
98278;2022-08-22;599;Withdrawal;Checking
98279;2022-07-22;301;Deposit;Savings
98280;2022-05-08;835;Withdrawal;Checking
98281;2022-07-30;603;Deposit;Savings
98282;2022-07-15;45;Withdrawal;Savings
98283;2022-10-20;728;Withdrawal;Savings
98284;2022-01-06;99;Deposit;Savings
98285;2022-06-12;633;Withdrawal;Savings
98286;2022-05-05;767;Withdrawal;Checking
98287;2022-06-14;727;Withdrawal;Checking
98288;2022-06-08;362;Deposit;Checking
98289;2022-11-08;785;Deposit;Checking
98290;2022-02-02;751;Deposit;Checking
98291;2022-09-09;745;Withdrawal;Checking
98292;2022-04-01;953;Withdrawal;Savings
98293;2022-10-31;566;Deposit;Savings
98294;2022-02-01;940;Deposit;Savings
98295;2022-01-17;190;Deposit;Savings
98296;2022-05-07;81;Deposit;Savings
98297;2022-12-03;935;Deposit;Savings
98298;2022-06-08;339;Withdrawal;Checking
98299;2022-05-05;869;Deposit;Checking
98300;2022-10-06;724;Deposit;Savings
98301;2022-10-19;750;Deposit;Savings
98302;2022-05-25;328;Deposit;Checking
98303;2022-10-13;564;Deposit;Checking
98304;2022-05-16;22;Deposit;Checking
98305;2022-04-12;352;Withdrawal;Savings
98306;2022-05-13;685;Withdrawal;Checking
98307;2022-12-02;481;Deposit;Savings
98308;2022-05-03;795;Withdrawal;Savings
98309;2022-05-22;253;Deposit;Checking
98310;2022-06-27;600;Deposit;Savings
98311;2022-03-04;996;Withdrawal;Savings
98312;2022-05-22;286;Withdrawal;Checking
98313;2022-07-15;742;Deposit;Savings
98314;2022-02-25;813;Withdrawal;Savings
98315;2022-01-17;597;Withdrawal;Savings
98316;2022-01-12;999;Deposit;Savings
98317;2022-05-18;304;Withdrawal;Checking
98318;2022-10-14;399;Deposit;Checking
98319;2022-11-05;6957;Withdrawal;Savings
98320;2022-08-25;652;Withdrawal;Checking
98321;2022-04-10;100;Deposit;Checking
98322;2022-12-09;434;Deposit;Checking
98323;2022-03-24;6018;Deposit;Savings
98324;2022-05-05;717;Deposit;Checking
98325;2022-07-27;715;Deposit;Savings
98326;2022-08-12;353;Deposit;Checking
98327;2022-07-31;336;Withdrawal;Checking
98328;2022-09-16;532;Withdrawal;Checking
98329;2022-01-06;529;Deposit;Checking
98330;2022-08-17;123;Deposit;Checking
98331;2022-02-01;303;Withdrawal;Savings
98332;2022-06-30;753;Deposit;Savings
98333;2022-11-11;7389;Withdrawal;Checking
98334;2022-11-16;221;Deposit;Checking
98335;2022-11-28;81;Withdrawal;Savings
98336;2022-02-21;975;Deposit;Checking
98337;2022-01-29;779;Withdrawal;Savings
98338;2022-09-14;790;Deposit;Savings
98339;2022-05-01;296;Withdrawal;Checking
98340;2022-07-09;987;Withdrawal;Checking
98341;2022-06-01;665;Deposit;Checking
98342;2022-10-18;542;Withdrawal;Savings
98343;2022-04-26;541;Withdrawal;Savings
98344;2022-04-20;459;Deposit;Checking
98345;2022-10-26;714;Deposit;Checking
98346;2022-07-12;565;Withdrawal;Savings
98347;2022-12-06;16;Withdrawal;Savings
98348;2022-05-21;600;Deposit;Checking
98349;2022-02-18;925;Deposit;Checking
98350;2022-12-28;447;Deposit;Checking
98351;2022-11-02;657;Deposit;Checking
98352;2022-01-16;845;Deposit;Savings
98353;2022-03-11;889;Withdrawal;Checking
98354;2022-05-14;8163;Deposit;Savings
98355;2022-09-28;55;Deposit;Checking
98356;2022-01-23;9694;Deposit;Checking
98357;2022-05-02;789;Withdrawal;Savings
98358;2022-01-21;209;Withdrawal;Checking
98359;2022-10-13;489;Withdrawal;Savings
98360;2022-09-22;645;Withdrawal;Savings
98361;2022-10-25;698;Deposit;Checking
98362;2022-06-03;172;Deposit;Savings
98363;2022-04-30;426;Withdrawal;Savings
98364;2022-05-17;611;Withdrawal;Savings
98365;2022-03-22;790;Withdrawal;Savings
98366;2022-10-10;5020;Withdrawal;Savings
98367;2022-08-09;956;Deposit;Savings
98368;2022-01-24;457;Deposit;Checking
98369;2022-12-01;972;Withdrawal;Checking
98370;2022-02-18;22;Deposit;Savings
98371;2022-08-28;344;Deposit;Checking
98372;2022-02-01;423;Withdrawal;Savings
98373;2022-08-16;314;Deposit;Checking
98374;2022-08-04;71;Withdrawal;Checking
98375;2022-06-16;871;Deposit;Checking
98376;2022-12-07;38;Deposit;Checking
98377;2022-05-07;599;Withdrawal;Savings
98378;2022-02-13;597;Withdrawal;Checking
98379;2022-04-19;176;Withdrawal;Checking
98380;2022-05-23;238;Deposit;Savings
98381;2022-10-27;977;Deposit;Savings
98382;2022-06-12;602;Deposit;Savings
98383;2022-10-18;448;Withdrawal;Savings
98384;2022-09-19;868;Withdrawal;Checking
98385;2022-11-12;159;Deposit;Savings
98386;2022-02-07;686;Deposit;Checking
98387;2022-09-03;938;Withdrawal;Checking
98388;2022-03-13;808;Withdrawal;Checking
98389;2022-04-25;299;Withdrawal;Savings
98390;2022-05-03;873;Deposit;Savings
98391;2022-02-01;811;Withdrawal;Savings
98392;2022-07-24;530;Deposit;Checking
98393;2022-06-02;776;Withdrawal;Checking
98394;2022-01-29;743;Withdrawal;Savings
98395;2022-08-25;778;Withdrawal;Savings
98396;2022-04-13;766;Deposit;Savings
98397;2022-09-06;324;Withdrawal;Savings
98398;2022-07-26;149;Deposit;Checking
98399;2022-02-18;457;Deposit;Checking
98400;2022-11-05;467;Deposit;Savings
98401;2022-05-13;325;Withdrawal;Checking
98402;2022-04-23;5554;Deposit;Savings
98403;2022-08-08;913;Deposit;Checking
98404;2022-10-02;283;Deposit;Savings
98405;2022-05-06;424;Withdrawal;Savings
98406;2022-06-20;109;Withdrawal;Savings
98407;2022-06-13;345;Withdrawal;Checking
98408;2022-08-28;618;Withdrawal;Checking
98409;2022-09-24;194;Withdrawal;Checking
98410;2022-11-19;26;Withdrawal;Checking
98411;2022-02-10;215;Deposit;Savings
98412;2022-05-25;129;Deposit;Savings
98413;2022-05-04;449;Withdrawal;Checking
98414;2022-02-13;212;Deposit;Checking
98415;2022-11-02;245;Withdrawal;Checking
98416;2022-01-26;327;Withdrawal;Checking
98417;2022-12-08;968;Deposit;Savings
98418;2022-06-07;985;Deposit;Checking
98419;2022-12-16;922;Deposit;Checking
98420;2022-08-28;944;Deposit;Checking
98421;2022-03-05;370;Deposit;Savings
98422;2022-01-20;927;Deposit;Savings
98423;2022-01-29;209;Deposit;Savings
98424;2022-03-19;807;Withdrawal;Checking
98425;2022-11-22;248;Deposit;Checking
98426;2022-11-18;917;Withdrawal;Savings
98427;2022-06-25;888;Deposit;Savings
98428;2022-10-24;8736;Withdrawal;Savings
98429;2022-12-16;698;Withdrawal;Savings
98430;2022-06-19;728;Withdrawal;Savings
98431;2022-02-22;255;Deposit;Checking
98432;2022-08-01;30;Withdrawal;Checking
98433;2022-07-23;665;Withdrawal;Savings
98434;2022-10-31;54;Deposit;Checking
98435;2022-03-25;265;Withdrawal;Checking
98436;2022-11-01;229;Withdrawal;Savings
98437;2022-03-31;185;Withdrawal;Checking
98438;2022-05-26;974;Deposit;Checking
98439;2022-02-07;393;Withdrawal;Savings
98440;2022-02-07;997;Deposit;Checking
98441;2022-05-10;694;Withdrawal;Savings
98442;2022-11-03;550;Withdrawal;Savings
98443;2022-03-12;47;Deposit;Savings
98444;2022-11-18;329;Deposit;Checking
